MinTemp,Rainfall,WindGustDir,WindGustSpeed,WindDir3pm,Humidity9am,Humidity3pm,Cloud9am,Cloud3pm,RainToday,Pressure3pm,Sunshine,Pressure9am
23.5,5.742034805890228,157.5,41.0,157.5,96.0,93.0,7.0,7.0,0,1013.2,7.5714508580343205,1016.0
22.7,5.742034805890228,180.0,33.0,157.5,95.0,95.0,8.0,8.0,0,1014.0,7.5714508580343205,1017.2
23.0,158.0,112.5,35.0,180.0,85.0,86.0,5.0,8.0,1,1014.0,7.5714508580343205,1016.1
22.0,1.6,180.0,39.0,135.0,85.0,85.0,5.0,8.0,1,1014.1,7.5714508580343205,1016.6
21.0,0.4,180.0,33.0,90.0,83.0,60.0,7.0,7.0,0,1013.4,7.5714508580343205,1016.1
20.0,0.0,157.5,28.0,45.0,71.0,64.0,5.0,7.0,0,1013.4,7.5714508580343205,1016.7
20.0,0.0,22.5,24.0,45.0,76.0,77.0,7.0,1.0,0,1011.7,7.5714508580343205,1015.6
21.2,0.0,22.5,26.0,22.5,77.0,78.0,7.0,1.0,0,1012.6,7.5714508580343205,1014.9
21.6,0.0,45.0,26.0,45.0,79.0,63.0,8.0,7.0,0,1014.2,7.5714508580343205,1016.7
21.0,0.0,135.0,37.0,135.0,74.0,64.0,2.0,7.0,0,1015.5,7.5714508580343205,1018.2
23.0,0.8,135.0,46.0,135.0,86.0,66.0,8.0,2.0,0,1015.9,7.5714508580343205,1018.7
23.0,0.0,112.5,35.0,112.5,75.0,60.0,2.0,7.0,0,1015.0,7.5714508580343205,1017.8
20.0,0.4,157.5,39.0,157.5,80.0,79.0,4.0,8.0,0,1013.7,7.5714508580343205,1016.5
21.9,0.6,180.0,33.0,45.0,84.0,69.0,8.0,5.0,0,1011.7,7.5714508580343205,1015.5
19.9,0.0,67.5,31.0,45.0,78.0,70.0,1.0,7.0,0,1008.6,7.5714508580343205,1012.3
18.4,0.0,45.0,22.0,22.5,74.0,55.0,7.0,7.0,0,1009.6,7.5714508580343205,1013.5
14.5,0.0,67.5,26.0,67.5,75.0,58.0,7.0,7.0,0,1012.3,7.5714508580343205,1015.2
16.4,0.0,0.0,26.0,0.0,78.0,68.0,7.0,7.0,0,1012.7,7.5714508580343205,1015.7
16.0,0.0,22.5,24.0,0.0,74.0,72.0,7.0,7.0,0,1013.9,7.5714508580343205,1016.8
17.1,0.0,45.0,22.0,45.0,78.0,65.0,7.0,7.0,0,1015.2,7.5714508580343205,1018.0
17.0,0.0,135.0,30.0,112.5,77.0,56.0,7.0,7.0,0,1016.0,7.5714508580343205,1019.0
17.8,0.0,135.0,41.0,135.0,74.0,67.0,1.0,2.0,0,1016.5,7.5714508580343205,1019.4
23.3,0.0,135.0,39.0,157.5,83.0,82.0,8.0,8.0,0,1017.8,7.5714508580343205,1020.2
23.0,5.2,135.0,50.0,135.0,70.0,67.0,1.0,4.0,1,1017.1,7.5714508580343205,1019.7
21.0,11.6,157.5,50.0,157.5,84.0,91.0,8.0,8.0,1,1017.9,7.5714508580343205,1019.8
21.0,24.6,157.5,52.0,157.5,81.0,87.0,1.0,2.0,1,1016.1,7.5714508580343205,1019.0
21.0,3.4,135.0,41.0,135.0,93.0,74.0,8.0,4.0,1,1013.6,7.5714508580343205,1017.3
21.0,1.2,157.5,35.0,135.0,91.0,66.0,8.0,7.0,1,1013.4,7.5714508580343205,1016.3
21.7,0.2,135.0,31.0,112.5,76.0,65.0,8.0,8.0,0,1011.8,7.5714508580343205,1015.2
21.5,10.8,157.5,28.0,180.0,97.0,92.0,8.0,8.0,1,1009.1,7.5714508580343205,1012.7
20.0,1.0,157.5,35.0,135.0,82.0,72.0,7.0,7.0,0,1011.4,7.5714508580343205,1014.3
21.0,0.0,180.0,33.0,157.5,76.0,68.0,8.0,8.0,0,1012.1,7.5714508580343205,1014.6
20.0,0.0,135.0,24.0,337.5,74.0,72.0,7.0,8.0,0,1011.6,7.5714508580343205,1014.6
21.0,0.0,157.5,26.0,135.0,80.0,72.0,8.0,8.0,0,1011.3,7.5714508580343205,1013.9
21.0,0.0,180.0,24.0,22.5,81.0,77.0,8.0,7.0,0,1012.0,7.5714508580343205,1015.1
22.5,0.0,135.0,35.0,135.0,80.0,65.0,8.0,7.0,0,1013.9,7.5714508580343205,1015.9
21.6,4.2,180.0,35.0,247.5,88.0,91.0,8.0,8.0,1,1013.0,7.5714508580343205,1015.7
22.0,1.2,90.0,24.0,270.0,89.0,90.0,8.0,8.0,1,1014.5,7.5714508580343205,1016.7
20.5,2.0,157.5,43.0,135.0,91.0,64.0,8.0,2.0,1,1017.4,7.5714508580343205,1018.6
19.0,0.2,157.5,56.0,135.0,64.0,55.0,7.0,7.0,0,1018.7,7.5714508580343205,1020.9
18.0,0.0,180.0,37.0,90.0,67.0,47.0,1.0,7.0,0,1016.7,7.5714508580343205,1020.1
18.5,0.0,135.0,39.0,112.5,62.0,48.0,7.0,7.0,0,1016.0,7.5714508580343205,1019.1
20.3,1.8,157.5,43.0,135.0,73.0,64.0,4.0,8.0,1,1017.6,7.5714508580343205,1019.6
19.6,2.6,135.0,46.0,135.0,82.0,68.0,8.0,8.0,1,1017.3,7.5714508580343205,1020.3
19.1,0.4,180.0,31.0,202.5,77.0,65.0,3.0,8.0,0,1014.3,7.5714508580343205,1017.8
17.2,0.0,45.0,22.0,45.0,77.0,67.0,7.0,7.0,0,1013.5,7.5714508580343205,1017.3
17.0,0.0,180.0,30.0,112.5,72.0,57.0,7.0,7.0,0,1014.5,7.5714508580343205,1017.9
17.2,0.0,180.0,35.0,67.5,61.0,54.0,7.0,7.0,0,1015.0,7.5714508580343205,1017.9
14.9,0.0,112.5,31.0,112.5,67.0,54.0,7.0,7.0,0,1015.3,7.5714508580343205,1018.8
15.9,0.0,135.0,43.0,135.0,64.0,52.0,7.0,7.0,0,1015.1,7.5714508580343205,1018.4
17.9,0.0,112.5,35.0,112.5,71.0,51.0,8.0,7.0,0,1014.8,7.5714508580343205,1018.6
19.0,0.0,90.0,31.0,90.0,73.0,63.0,6.0,1.0,0,1014.5,7.5714508580343205,1017.9
20.0,0.0,90.0,31.0,112.5,72.0,61.0,1.0,7.0,0,1014.4,7.5714508580343205,1017.8
20.0,0.0,135.0,54.0,135.0,75.0,57.0,7.0,3.0,0,1014.9,7.5714508580343205,1017.8
20.0,8.8,157.5,52.0,180.0,91.0,79.0,8.0,7.0,1,1015.1,7.5714508580343205,1018.0
17.0,3.2,157.5,41.0,135.0,83.0,79.0,8.0,8.0,1,1011.9,7.5714508580343205,1015.0
17.2,0.2,180.0,28.0,45.0,81.0,68.0,7.0,7.0,0,1011.2,7.5714508580343205,1014.4
19.9,0.0,180.0,33.0,135.0,77.0,68.0,8.0,7.0,0,1011.5,7.5714508580343205,1014.7
20.0,6.2,90.0,44.0,157.5,97.0,67.0,8.0,8.0,1,1013.7,7.5714508580343205,1016.8
22.0,17.6,90.0,33.0,315.0,95.0,98.0,8.0,8.0,1,1014.2,7.5714508580343205,1016.3
22.0,32.2,135.0,33.0,135.0,91.0,87.0,8.0,7.0,1,1014.7,7.5714508580343205,1017.2
22.0,9.2,135.0,33.0,157.5,89.0,80.0,8.0,8.0,1,1013.8,7.5714508580343205,1016.4
21.6,2.6,135.0,31.0,135.0,80.0,60.0,1.0,7.0,1,1013.3,7.5714508580343205,1016.5
17.5,0.2,67.5,28.0,90.0,83.0,57.0,7.0,2.0,0,1011.9,7.5714508580343205,1015.3
18.1,0.0,112.5,33.0,112.5,80.0,54.0,7.0,7.0,0,1013.1,7.5714508580343205,1016.0
17.0,0.0,135.0,41.0,112.5,73.0,58.0,7.0,7.0,0,1013.6,7.5714508580343205,1016.6
21.0,0.0,180.0,37.0,135.0,73.0,60.0,7.0,7.0,0,1013.5,7.5714508580343205,1016.2
20.3,0.0,157.5,48.0,157.5,72.0,66.0,8.0,8.0,0,1014.9,7.5714508580343205,1016.7
20.2,0.0,157.5,52.0,135.0,63.0,57.0,7.0,3.0,0,1016.0,7.5714508580343205,1019.0
19.0,0.0,180.0,50.0,157.5,68.0,56.0,4.0,7.0,0,1015.2,7.5714508580343205,1018.1
20.4,0.0,135.0,44.0,135.0,73.0,60.0,2.0,3.0,0,1013.8,7.5714508580343205,1016.5
19.7,0.0,157.5,41.0,135.0,77.0,61.0,7.0,7.0,0,1013.5,7.5714508580343205,1016.6
20.0,0.0,135.0,30.0,112.5,76.0,65.0,6.0,8.0,0,1012.9,7.5714508580343205,1015.8
18.0,0.0,45.0,24.0,45.0,71.0,70.0,6.0,7.0,0,1010.6,7.5714508580343205,1014.5
19.0,0.0,135.0,30.0,22.5,80.0,57.0,7.0,7.0,0,1010.9,7.5714508580343205,1014.1
17.2,0.0,157.5,44.0,135.0,37.0,47.0,3.0,7.0,0,1013.7,7.5714508580343205,1016.7
13.0,0.0,157.5,48.0,135.0,51.0,49.0,7.0,7.0,0,1015.6,7.5714508580343205,1018.3
18.9,0.0,135.0,54.0,135.0,72.0,64.0,2.0,8.0,0,1015.8,7.5714508580343205,1018.6
18.5,3.2,135.0,43.0,180.0,97.0,72.0,8.0,6.0,1,1016.7,7.5714508580343205,1019.9
18.0,3.8,112.5,43.0,135.0,75.0,74.0,7.0,8.0,1,1017.0,7.5714508580343205,1019.4
18.0,10.0,157.5,48.0,135.0,94.0,58.0,8.0,8.0,1,1016.7,7.5714508580343205,1020.2
18.0,3.4,135.0,39.0,135.0,85.0,61.0,1.0,7.0,1,1017.2,7.5714508580343205,1020.1
16.0,1.4,135.0,33.0,112.5,81.0,56.0,7.0,2.0,1,1016.1,7.5714508580343205,1020.0
18.0,0.0,135.0,41.0,112.5,69.0,56.0,7.0,7.0,0,1016.0,7.5714508580343205,1019.6
17.4,0.0,112.5,41.0,112.5,70.0,52.0,1.0,4.0,0,1016.6,7.5714508580343205,1019.8
16.9,0.0,135.0,52.0,135.0,66.0,52.0,1.0,6.0,0,1016.6,7.5714508580343205,1019.8
18.0,0.8,135.0,48.0,157.5,92.0,75.0,8.0,1.0,0,1015.8,7.5714508580343205,1019.3
18.0,1.8,157.5,46.0,157.5,87.0,68.0,7.0,2.0,1,1015.6,7.5714508580343205,1019.5
19.0,9.4,135.0,50.0,180.0,83.0,86.0,8.0,4.0,1,1015.5,7.5714508580343205,1018.4
18.4,4.9,157.5,43.0,135.0,76.0,68.0,8.0,7.0,1,1014.6,7.5714508580343205,1017.3
18.0,1.7,180.0,41.0,135.0,75.0,64.0,8.0,8.0,1,1014.7,7.5714508580343205,1017.2
18.4,0.2,112.5,46.0,135.0,72.0,61.0,6.0,6.0,0,1013.5,7.5714508580343205,1017.0
20.1,0.0,135.0,33.0,112.5,70.0,55.0,7.0,7.0,0,1012.2,7.5714508580343205,1015.6
17.0,0.0,45.0,35.0,90.0,70.0,58.0,7.0,7.0,0,1010.5,7.5714508580343205,1014.0
17.0,0.0,135.0,20.0,22.5,69.0,65.0,7.0,7.0,0,1009.6,7.5714508580343205,1014.0
18.0,0.0,22.5,30.0,0.0,72.0,78.0,7.0,7.0,0,1009.0,7.5714508580343205,1013.3
22.0,0.0,135.0,31.0,135.0,81.0,70.0,7.0,7.0,0,1009.6,7.5714508580343205,1012.4
21.0,0.0,135.0,37.0,112.5,73.0,68.0,1.0,7.0,0,1012.2,7.5714508580343205,1015.2
19.1,0.0,157.5,50.0,112.5,51.0,50.0,7.0,1.0,0,1017.1,7.5714508580343205,1019.7
16.3,0.0,157.5,44.0,112.5,57.0,50.0,7.0,7.0,0,1017.7,7.5714508580343205,1022.1
16.0,0.0,135.0,48.0,135.0,61.0,54.0,8.0,7.0,0,1017.9,7.5714508580343205,1020.9
20.0,0.4,135.0,50.0,112.5,71.0,60.0,8.0,3.0,0,1018.7,7.5714508580343205,1021.5
20.0,0.8,112.5,39.0,112.5,76.0,56.0,8.0,6.0,0,1016.5,7.5714508580343205,1021.0
21.2,0.0,157.5,39.0,90.0,66.0,59.0,5.0,7.0,0,1013.3,7.5714508580343205,1017.8
19.5,5.742034805890228,22.5,24.0,0.0,75.0,71.0,8.0,1.0,0,1010.9,7.5714508580343205,1014.4
19.0,5.742034805890228,67.5,28.0,45.0,74.0,68.0,8.0,7.0,0,1013.4,7.5714508580343205,1015.9
21.9,5.742034805890228,157.5,37.0,135.0,64.0,68.0,2.0,5.0,0,1017.1,7.5714508580343205,1019.0
21.4,0.8,157.5,43.0,157.5,93.0,79.0,7.0,8.0,0,1018.2,7.5714508580343205,1020.3
20.9,1.0,135.0,50.0,135.0,75.0,62.0,5.0,3.0,0,1017.2,7.5714508580343205,1020.5
20.1,8.0,135.0,48.0,112.5,81.0,57.0,8.0,2.0,1,1016.4,7.5714508580343205,1020.0
20.4,3.6,135.0,46.0,135.0,82.0,70.0,7.0,8.0,1,1015.3,7.5714508580343205,1019.0
20.9,5.742034805890228,180.0,33.0,135.0,75.0,66.0,2.0,8.0,0,1014.5,7.5714508580343205,1017.7
19.7,5.742034805890228,157.5,39.0,112.5,71.0,60.0,7.0,7.0,0,1012.8,7.5714508580343205,1016.3
21.3,5.742034805890228,135.0,33.0,67.5,71.0,55.0,7.0,7.0,0,1012.2,7.5714508580343205,1016.0
21.3,14.2,90.0,41.0,0.0,85.0,85.0,8.0,8.0,1,1013.7,7.5714508580343205,1016.1
21.6,16.0,90.0,35.0,135.0,85.0,82.0,7.0,7.0,1,1014.7,7.5714508580343205,1017.7
21.4,4.2,67.5,35.0,90.0,80.0,57.0,8.0,7.0,1,1014.0,7.5714508580343205,1017.3
19.5,0.2,45.0,26.0,45.0,86.0,68.0,8.0,7.0,0,1013.3,7.5714508580343205,1016.7
23.0,5.742034805890228,135.0,33.0,90.0,85.0,60.0,5.0,6.0,0,1015.2,7.5714508580343205,1018.9
22.3,5.742034805890228,157.5,35.0,90.0,72.0,58.0,7.0,7.0,0,1014.7,7.5714508580343205,1018.3
20.3,5.742034805890228,67.5,30.0,45.0,69.0,67.0,7.0,1.0,0,1012.0,7.5714508580343205,1015.9
20.7,0.4,90.0,33.0,67.5,70.0,58.0,7.0,7.0,0,1011.9,7.5714508580343205,1014.9
20.2,0.0,67.5,28.0,67.5,70.0,65.0,7.0,7.0,0,1012.9,7.5714508580343205,1016.0
18.8,0.0,45.0,30.0,67.5,69.0,67.0,2.0,7.0,0,1012.9,7.5714508580343205,1016.0
22.9,5.742034805890228,45.0,24.0,67.5,84.0,84.0,8.0,8.0,0,1011.5,7.5714508580343205,1014.5
21.6,5.742034805890228,45.0,30.0,45.0,73.0,68.0,2.0,7.0,0,1009.8,7.5714508580343205,1013.3
21.3,5.742034805890228,22.5,30.0,22.5,69.0,67.0,7.0,7.0,0,1009.1,7.5714508580343205,1013.1
21.5,5.742034805890228,22.5,30.0,22.5,69.0,72.0,7.0,1.0,0,1009.2,7.5714508580343205,1012.5
20.6,0.4,45.0,30.0,22.5,68.0,73.0,1.0,7.0,0,1010.3,7.5714508580343205,1013.9
21.3,0.0,67.5,33.0,45.0,68.0,65.0,7.0,7.0,0,1010.3,7.5714508580343205,1014.8
21.9,0.0,45.0,37.0,45.0,68.0,70.0,1.0,7.0,0,1010.3,7.5714508580343205,1014.0
23.2,5.742034805890228,0.0,31.0,0.0,70.0,68.0,8.0,5.0,0,1007.7,7.5714508580343205,1011.9
24.2,0.2,0.0,31.0,0.0,68.0,70.0,7.0,1.0,0,1008.2,7.5714508580343205,1011.1
22.1,5.742034805890228,45.0,26.0,0.0,92.0,75.0,8.0,2.0,0,1011.8,7.5714508580343205,1014.7
22.4,5.742034805890228,22.5,30.0,22.5,69.0,64.0,7.0,7.0,0,1011.6,7.5714508580343205,1015.7
21.0,5.742034805890228,22.5,26.0,22.5,68.0,70.0,1.0,1.0,0,1010.0,7.5714508580343205,1013.4
22.9,42.6,135.0,38.031436135009926,112.5,62.0,60.0,7.0,1.0,1,1010.8,7.5714508580343205,1014.4
22.9,6.6,157.5,37.0,135.0,94.0,81.0,8.0,8.0,1,1014.2,7.5714508580343205,1016.9
22.4,4.0,135.0,69.0,135.0,58.0,54.0,8.0,7.0,1,1016.3,7.5714508580343205,1018.5
22.2,0.0,135.0,54.0,135.0,48.0,47.0,4.0,7.0,0,1017.0,7.5714508580343205,1020.1
21.9,0.0,135.0,56.0,112.5,54.0,51.0,8.0,7.0,0,1016.0,7.5714508580343205,1019.6
19.6,0.0,90.0,35.0,112.5,57.0,51.0,1.0,7.0,0,1013.6,7.5714508580343205,1017.7
18.2,0.0,135.0,38.031436135009926,67.5,60.0,51.0,3.0,7.0,0,1013.4,7.5714508580343205,1017.2
17.1,0.0,45.0,30.0,0.0,62.0,67.0,7.0,7.0,0,1010.4,7.5714508580343205,1014.1
17.8,0.0,22.5,30.0,0.0,58.0,69.0,7.0,7.0,0,1010.4,7.5714508580343205,1013.2
20.1,0.0,67.5,31.0,45.0,68.0,68.0,2.0,8.0,0,1010.7,7.5714508580343205,1013.8
20.5,0.0,67.5,30.0,67.5,69.0,62.0,1.0,7.0,0,1011.8,7.5714508580343205,1014.7
21.2,5.742034805890228,157.5,33.0,180.0,92.0,95.0,5.0,8.0,0,1014.6,7.5714508580343205,1016.6
21.0,5.742034805890228,202.5,31.0,180.0,88.0,70.0,8.0,8.0,0,1013.4,7.5714508580343205,1016.8
20.3,17.2,22.5,31.0,22.5,66.0,65.0,7.0,7.0,1,1011.8,7.5714508580343205,1016.1
21.0,5.742034805890228,90.0,35.0,67.5,62.0,59.0,7.0,7.0,0,1012.1,7.5714508580343205,1015.4
21.1,5.742034805890228,90.0,33.0,112.5,67.0,56.0,7.0,7.0,0,1012.5,7.5714508580343205,1015.8
23.5,0.2,135.0,39.0,112.5,70.0,57.0,3.0,7.0,0,1013.3,7.5714508580343205,1016.2
23.1,0.0,135.0,43.0,112.5,64.0,54.0,3.0,7.0,0,1014.2,7.5714508580343205,1017.2
21.6,0.0,135.0,39.0,90.0,62.0,53.0,8.0,4.0,0,1012.4,7.5714508580343205,1015.8
19.9,0.0,67.5,33.0,90.0,62.0,53.0,7.0,7.0,0,1011.2,7.5714508580343205,1014.1
23.1,0.0,135.0,44.0,135.0,73.0,70.0,8.0,8.0,0,1012.5,7.5714508580343205,1014.9
22.2,0.0,112.5,41.0,112.5,64.0,56.0,1.0,8.0,0,1013.3,7.5714508580343205,1016.5
23.0,0.0,135.0,43.0,112.5,60.0,49.0,7.0,7.0,0,1013.2,7.5714508580343205,1017.6
22.6,0.0,112.5,37.0,112.5,57.0,53.0,4.0,7.0,0,1011.9,7.5714508580343205,1015.6
20.4,0.0,135.0,46.0,135.0,61.0,44.0,7.0,7.0,0,1010.2,7.5714508580343205,1014.8
21.7,0.0,90.0,39.0,90.0,68.0,58.0,8.0,7.0,0,1011.5,7.5714508580343205,1014.7
23.4,0.0,112.5,39.0,112.5,58.0,49.0,7.0,7.0,0,1011.9,7.5714508580343205,1016.1
21.8,0.0,45.0,33.0,45.0,57.0,59.0,1.0,7.0,0,1010.5,7.5714508580343205,1014.1
20.6,0.0,45.0,30.0,0.0,58.0,58.0,1.0,7.0,0,1008.4,7.5714508580343205,1012.2
21.0,0.0,45.0,30.0,45.0,61.0,65.0,1.0,7.0,0,1009.5,7.5714508580343205,1012.2
22.6,0.0,45.0,33.0,90.0,63.0,50.0,5.0,7.0,0,1011.5,7.5714508580343205,1014.5
23.3,0.0,45.0,31.0,45.0,64.0,63.0,6.0,7.0,0,1010.1,7.5714508580343205,1014.5
24.5,0.0,67.5,30.0,67.5,70.0,60.0,1.0,4.0,0,1010.4,7.5714508580343205,1013.2
24.4,0.0,45.0,31.0,45.0,66.0,71.0,8.0,1.0,0,1009.9,7.5714508580343205,1012.9
22.5,0.0,67.5,31.0,45.0,60.0,63.0,7.0,7.0,0,1009.9,7.5714508580343205,1013.7
22.9,0.0,45.0,31.0,67.5,62.0,56.0,7.0,7.0,0,1010.1,7.5714508580343205,1014.1
22.1,0.0,22.5,43.0,45.0,60.0,67.0,7.0,7.0,0,1010.2,7.5714508580343205,1013.9
21.5,0.0,22.5,31.0,22.5,57.0,65.0,7.0,7.0,0,1009.1,7.5714508580343205,1013.4
24.2,0.0,0.0,31.0,0.0,58.0,62.0,7.0,7.0,0,1009.1,7.5714508580343205,1012.5
24.9,0.0,0.0,37.0,0.0,55.0,69.0,7.0,7.0,0,1008.1,7.5714508580343205,1012.2
25.1,0.0,0.0,41.0,0.0,61.0,72.0,7.0,2.0,0,1006.4,7.5714508580343205,1010.4
22.5,3.8,157.5,39.0,45.0,69.0,59.0,1.0,7.0,1,1007.6,7.5714508580343205,1010.6
19.0,0.0,135.0,48.0,135.0,30.0,24.0,7.0,7.0,0,1010.2,7.5714508580343205,1013.4
19.8,0.0,112.5,52.0,112.5,52.0,47.0,1.0,7.0,0,1013.0,7.5714508580343205,1015.0
23.6,0.0,112.5,56.0,135.0,52.0,45.0,7.0,7.0,0,1012.6,7.5714508580343205,1015.6
23.6,5.742034805890228,112.5,52.0,135.0,53.0,46.0,5.0,8.0,0,1011.2,7.5714508580343205,1013.8
22.0,5.742034805890228,135.0,41.0,135.0,59.0,43.0,7.0,7.0,0,1010.1,7.5714508580343205,1012.5
22.0,10.6,135.0,41.0,135.0,69.0,64.0,1.0,6.0,1,1011.0,7.5714508580343205,1013.5
23.2,0.4,112.5,41.0,135.0,64.0,53.0,8.0,7.0,0,1010.2,7.5714508580343205,1012.6
22.3,0.0,135.0,37.0,90.0,59.0,54.0,7.0,6.0,0,1008.6,7.5714508580343205,1011.9
22.3,0.0,67.5,39.0,67.5,60.0,63.0,7.0,8.0,0,1007.9,7.5714508580343205,1012.0
20.7,0.0,22.5,28.0,22.5,60.0,61.0,7.0,7.0,0,1007.3,7.5714508580343205,1010.5
20.7,0.0,67.5,33.0,45.0,59.0,60.0,3.0,7.0,0,1007.9,7.5714508580343205,1010.0
23.4,5.742034805890228,90.0,37.0,90.0,59.0,44.0,7.0,7.0,0,1008.4,7.5714508580343205,1011.3
24.3,0.0,135.0,39.0,135.0,76.0,49.0,8.0,7.0,0,1009.4,7.5714508580343205,1012.3
24.3,0.0,112.5,39.0,112.5,66.0,56.0,8.0,8.0,0,1009.5,7.5714508580343205,1012.3
24.7,5.742034805890228,135.0,37.0,90.0,66.0,56.0,5.0,3.0,0,1008.1,7.5714508580343205,1011.2
21.1,2.8,157.5,28.0,22.5,64.0,58.0,7.0,7.0,1,1008.6,7.5714508580343205,1012.0
21.2,0.0,45.0,30.0,22.5,62.0,62.0,1.0,7.0,0,1009.7,7.5714508580343205,1012.5
18.3,0.0,22.5,31.0,22.5,62.0,53.0,7.0,7.0,0,1010.9,7.5714508580343205,1013.4
18.0,0.0,45.0,31.0,0.0,57.0,66.0,7.0,7.0,0,1011.4,7.5714508580343205,1013.8
23.9,0.0,135.0,44.0,90.0,53.0,42.0,1.0,7.0,0,1011.2,7.5714508580343205,1014.6
24.0,0.0,157.5,37.0,135.0,55.0,52.0,1.0,1.0,0,1011.4,7.5714508580343205,1014.4
24.6,0.0,45.0,39.0,45.0,58.0,47.0,1.0,7.0,0,1010.1,7.5714508580343205,1014.4
24.0,0.0,112.5,35.0,67.5,45.0,50.0,7.0,1.0,0,1010.0,7.5714508580343205,1011.7
24.0,0.0,45.0,39.0,45.0,65.0,66.0,1.0,8.0,0,1008.5,7.5714508580343205,1011.0
22.5,5.742034805890228,22.5,31.0,45.0,55.0,59.0,7.0,7.0,0,1008.2,7.5714508580343205,1011.0
23.3,5.742034805890228,112.5,37.0,67.5,59.0,61.0,7.0,5.0,0,1010.3,7.5714508580343205,1012.1
25.0,5.742034805890228,112.5,46.0,112.5,55.0,54.0,1.0,6.0,0,1010.0,7.5714508580343205,1012.7
23.0,17.2,157.5,39.0,135.0,82.0,73.0,5.0,8.0,1,1011.5,7.5714508580343205,1013.3
23.0,26.8,157.5,37.0,180.0,82.0,70.0,5.0,7.0,1,1011.1,7.5714508580343205,1013.6
23.0,5.0,90.0,33.0,90.0,79.0,70.0,4.0,8.0,1,1010.1,7.5714508580343205,1012.9
22.9,5.742034805890228,90.0,35.0,67.5,68.0,54.0,7.0,7.0,0,1008.4,7.5714508580343205,1011.5
23.0,6.0,67.5,37.0,67.5,67.0,62.0,5.0,7.0,1,1007.5,7.5714508580343205,1010.9
23.8,5.742034805890228,45.0,30.0,45.0,66.0,71.0,1.0,7.0,0,1008.4,7.5714508580343205,1011.8
24.7,5.742034805890228,67.5,30.0,45.0,73.0,67.0,8.0,1.0,0,1008.6,7.5714508580343205,1011.7
24.0,0.4,135.0,37.0,90.0,62.0,54.0,7.0,7.0,0,1008.7,7.5714508580343205,1011.4
25.1,5.742034805890228,135.0,41.0,90.0,61.0,51.0,7.0,7.0,0,1008.9,7.5714508580343205,1011.5
24.0,1.2,112.5,41.0,90.0,64.0,49.0,7.0,7.0,1,1009.7,7.5714508580343205,1012.1
22.4,0.0,90.0,39.0,90.0,61.0,49.0,7.0,7.0,0,1008.8,7.5714508580343205,1011.4
25.0,0.0,135.0,37.0,135.0,58.0,57.0,3.0,7.0,0,1010.0,7.5714508580343205,1011.5
25.0,5.742034805890228,135.0,41.0,67.5,59.0,69.0,7.0,7.0,0,1009.5,7.5714508580343205,1012.2
24.9,5.742034805890228,135.0,33.0,135.0,67.0,58.0,7.0,2.0,0,1009.3,7.5714508580343205,1011.3
24.3,5.742034805890228,90.0,37.0,67.5,67.0,57.0,5.0,1.0,0,1005.7,7.5714508580343205,1009.9
22.6,5.742034805890228,90.0,39.0,90.0,60.0,57.0,7.0,7.0,0,1006.0,7.5714508580343205,1009.3
24.4,5.742034805890228,157.5,39.0,112.5,64.0,65.0,7.0,7.0,0,1005.8,7.5714508580343205,1008.7
24.0,0.2,67.5,39.0,45.0,63.0,78.0,7.0,7.0,0,1004.8,7.5714508580343205,1007.7
23.8,5.742034805890228,22.5,37.0,67.5,63.0,64.0,7.0,1.0,0,1002.9,7.5714508580343205,1005.6
23.0,3.2,22.5,31.0,45.0,67.0,64.0,7.0,7.0,1,1002.4,7.5714508580343205,1004.8
24.1,0.0,67.5,33.0,67.5,62.0,64.0,7.0,7.0,0,1001.4,7.5714508580343205,1004.4
25.5,1.0,157.5,31.0,225.0,79.0,84.0,8.0,8.0,0,1003.0,7.5714508580343205,1005.5
24.3,15.2,0.0,31.0,315.0,80.0,90.0,8.0,8.0,1,1003.7,7.5714508580343205,1006.1
24.6,13.4,22.5,35.0,22.5,79.0,75.0,7.0,7.0,1,1003.9,7.5714508580343205,1006.5
24.6,29.6,270.0,35.0,22.5,83.0,83.0,7.0,8.0,1,1002.8,7.5714508580343205,1006.4
23.0,54.0,315.0,39.0,247.5,77.0,63.0,1.0,8.0,1,1000.7,7.5714508580343205,1003.9
24.3,23.0,0.0,33.0,22.5,75.0,70.0,8.0,2.0,1,1000.1,7.5714508580343205,1003.3
24.5,44.4,67.5,31.0,90.0,85.0,76.0,7.0,3.0,1,1003.2,7.5714508580343205,1005.2
25.5,0.0,157.5,33.0,45.0,87.0,72.0,8.0,7.0,0,1004.4,7.5714508580343205,1007.7
24.8,3.2,157.5,33.0,135.0,90.0,89.0,8.0,6.0,1,1005.9,7.5714508580343205,1008.8
24.8,77.8,90.0,31.0,90.0,86.0,74.0,8.0,5.0,1,1005.8,7.5714508580343205,1009.2
25.3,32.0,180.0,31.0,0.0,85.0,72.0,8.0,3.0,1,1006.8,7.5714508580343205,1009.2
25.4,0.2,22.5,26.0,22.5,76.0,73.0,1.0,7.0,0,1008.0,7.5714508580343205,1011.1
25.3,0.6,45.0,26.0,22.5,78.0,72.0,1.0,7.0,0,1007.6,7.5714508580343205,1010.2
25.0,1.0,180.0,31.0,22.5,78.0,72.0,1.0,8.0,0,1006.5,7.5714508580343205,1009.1
23.0,6.6,22.5,30.0,45.0,69.0,73.0,4.0,7.0,1,1008.0,7.5714508580343205,1009.6
