Rainfall,WindGustSpeed,Humidity9am,Humidity3pm,Cloud9am,Cloud3pm,RainToday,Pressure3pm,Evaporation,Sunshine,Pressure9am
19.8,50.0,68.0,55.0,4.0,3.0,1,1008.0,4.742702702702703,8.6,1009.7
1.2,50.0,67.0,66.0,5.0,5.0,1,1015.4,6.0,7.7,1014.7
0.4,35.0,58.0,56.0,7.0,7.0,0,1022.3,4.2,5.3,1023.0
0.0,31.0,53.0,51.0,7.0,7.0,0,1023.9,5.6,5.9,1026.5
1.0,28.0,59.0,54.0,1.0,3.0,0,1023.5,3.4,8.5,1025.8
0.0,24.0,56.0,57.0,2.0,2.0,0,1023.8,3.6,10.4,1026.0
0.0,28.0,70.0,57.0,1.0,2.0,0,1021.8,3.4,10.2,1024.3
0.0,35.0,59.0,55.0,7.0,6.0,0,1021.1,4.4,5.4,1023.9
0.0,46.0,69.0,74.0,3.0,7.0,0,1021.0,4.4,6.9,1022.5
0.8,46.0,69.0,81.0,7.0,8.0,0,1020.0,3.6,5.7,1021.6
0.4,54.0,74.0,71.0,7.0,7.0,0,1017.9,3.6,2.6,1020.0
0.0,50.0,71.0,79.0,7.0,7.0,0,1016.5,5.0,1.4,1018.7
2.6,48.0,74.0,70.0,7.0,4.0,1,1015.4,3.2,6.4,1018.0
0.2,70.0,82.0,88.0,8.0,8.0,0,1010.8,4.2,0.0,1014.2
17.0,65.0,75.0,55.0,1.0,1.0,1,1008.8,3.6,10.0,1009.8
0.0,39.0,58.0,54.0,3.0,6.0,0,1015.8,4.0,9.2,1016.3
0.0,35.0,58.0,47.0,5.0,1.0,0,1020.8,5.8,9.6,1022.0
0.8,33.0,54.0,61.0,1.0,3.0,0,1023.1,4.6,9.7,1025.3
0.2,43.0,62.0,62.0,2.0,7.0,0,1025.6,3.4,5.8,1026.6
0.2,54.0,65.0,79.0,8.0,7.0,0,1024.0,5.2,1.2,1027.0
1.6,59.0,77.0,84.0,7.0,8.0,1,1020.2,3.0,0.1,1023.4
1.0,57.0,82.0,83.0,7.0,8.0,0,1018.3,2.6,0.0,1019.9
0.2,57.0,79.0,81.0,8.0,8.0,0,1017.8,2.6,2.1,1019.2
0.0,48.0,86.0,83.0,7.0,7.0,0,1017.7,2.8,1.1,1019.7
0.0,37.0,84.0,80.0,5.0,5.0,0,1014.6,3.0,8.0,1017.3
0.0,31.0,87.0,85.0,7.0,7.0,0,1010.1,2.6,1.5,1012.4
0.2,42.607419898819565,65.0,57.0,2.0,2.0,0,1013.2,1.0,9.8,1014.0
1.8,28.0,61.0,65.0,6.0,6.0,1,1013.4,4.2,2.2,1015.9
0.6,41.0,54.0,62.0,1.0,3.0,0,1011.8,2.2,9.9,1014.7
2.8,54.0,71.0,68.0,1.0,7.0,1,1013.2,4.0,7.2,1013.8
1.2,31.0,67.0,66.0,7.0,2.0,1,1016.3,4.2,7.4,1018.5
10.8,87.0,84.0,72.0,7.0,3.0,1,1010.5,3.8,7.2,1014.2
6.4,72.0,57.0,44.0,4.0,2.0,1,1012.5,5.8,8.5,1014.8
0.8,65.0,70.0,56.0,7.0,3.0,0,1020.8,6.6,8.9,1020.8
0.2,43.0,74.0,80.0,7.0,6.0,0,1025.2,5.8,5.4,1026.5
0.2,44.0,72.0,54.0,5.0,7.0,0,1024.1,4.8,3.4,1026.7
0.4,33.0,49.0,54.0,7.0,7.0,0,1022.9,3.4,3.5,1024.9
0.0,28.0,53.0,48.0,5.0,3.0,0,1022.2,3.6,7.9,1025.0
0.0,28.0,60.0,65.0,2.0,6.0,0,1020.6,2.8,7.2,1023.7
3.4,54.0,81.0,70.0,7.0,6.0,1,1014.0,2.0,2.3,1018.3
4.2,72.0,78.0,60.0,7.0,5.0,1,1006.9,3.2,6.1,1007.7
1.6,54.0,51.0,82.0,3.0,5.0,1,1019.5,5.0,8.0,1019.2
1.0,46.0,55.0,53.0,2.0,2.0,0,1023.9,5.0,9.5,1024.7
0.0,35.0,51.0,45.0,5.0,1.0,0,1023.6,4.6,7.5,1026.2
0.0,35.0,57.0,52.0,7.0,7.0,0,1020.7,3.0,4.4,1023.0
0.2,31.0,72.0,59.0,1.0,1.0,0,1022.1,2.8,7.8,1023.7
0.4,26.0,57.0,52.0,2.0,1.0,0,1024.4,3.0,9.2,1026.6
0.0,33.0,51.0,51.0,6.0,6.0,0,1019.3,3.2,9.2,1023.6
3.0,39.0,71.0,58.0,7.0,2.0,1,1015.5,2.4,9.5,1017.6
0.0,56.0,78.0,81.0,7.0,7.0,0,1011.5,2.6,3.4,1014.8
10.2,67.0,62.0,50.0,7.0,1.0,1,1009.4,3.0,6.5,1011.0
0.6,67.0,55.0,57.0,3.0,6.0,0,1011.4,5.6,7.4,1012.4
0.4,54.0,53.0,54.0,1.0,2.0,0,1013.8,5.4,8.4,1014.8
2.0,46.0,64.0,59.0,2.0,2.0,1,1017.0,4.4,8.8,1018.2
3.0,30.0,63.0,66.0,3.0,7.0,1,1019.5,3.0,5.6,1021.4
0.0,50.0,65.0,79.0,7.0,7.0,0,1022.2,3.0,5.8,1023.4
1.8,52.0,58.0,51.0,2.0,7.0,1,1025.0,5.0,5.8,1026.6
0.0,37.0,50.0,52.0,7.0,1.0,0,1025.4,4.8,7.4,1027.7
0.0,24.0,65.0,52.0,7.0,7.0,0,1025.5,3.4,0.2,1026.6
0.0,33.0,73.0,63.0,7.0,7.0,0,1023.8,1.8,4.0,1026.2
0.4,37.0,87.0,71.0,7.0,7.0,0,1023.0,3.0,2.1,1026.2
0.6,30.0,87.0,54.0,7.0,1.0,0,1023.5,3.2,5.7,1025.4
0.0,26.0,52.0,51.0,7.0,3.0,0,1023.9,2.4,4.0,1025.8
0.0,24.0,57.0,51.0,7.0,7.0,0,1022.3,3.2,0.0,1024.9
0.0,48.0,67.0,68.0,3.0,1.0,0,1023.1,2.2,5.6,1024.5
1.8,50.0,50.0,50.0,5.0,5.0,1,1026.0,3.8,9.0,1027.4
0.2,52.0,56.0,71.0,7.0,7.0,0,1021.3,4.0,2.5,1024.4
0.2,63.0,75.0,74.0,7.0,7.0,0,1016.8,2.6,2.8,1020.4
7.4,70.0,96.0,68.0,8.0,6.0,1,1011.1,3.2,2.4,1012.9
4.2,48.0,65.0,62.0,3.0,2.0,1,1015.2,1.4,8.6,1016.0
0.4,46.0,61.0,46.0,3.0,2.0,0,1018.8,4.4,8.0,1020.1
0.8,50.0,59.0,53.0,2.0,5.0,0,1020.0,3.8,7.7,1021.4
3.6,48.0,52.0,50.0,2.0,4.0,1,1022.3,4.4,7.7,1024.4
0.2,35.0,55.0,66.0,7.0,7.0,0,1023.2,4.0,1.5,1024.3
1.0,30.0,82.0,60.0,4.0,2.0,0,1025.0,2.0,7.7,1026.1
0.6,30.0,53.0,53.0,6.0,1.0,0,1026.4,3.2,7.5,1028.7
0.0,35.0,65.0,54.0,3.0,1.0,0,1026.2,2.2,7.6,1028.6
0.0,33.0,57.0,67.0,1.0,1.0,0,1026.2,3.0,9.6,1028.8
0.0,31.0,60.0,47.0,7.0,1.0,0,1026.3,3.6,8.4,1028.6
0.0,26.0,59.0,56.0,2.0,1.0,0,1023.9,2.8,6.8,1026.5
0.0,37.0,66.0,59.0,3.0,3.0,0,1017.4,2.2,9.0,1021.3
3.2,54.0,93.0,75.0,8.0,2.0,1,1008.0,2.6,3.1,1013.1
8.0,72.0,74.0,62.0,1.0,5.0,1,1011.6,1.8,7.4,1009.5
1.6,48.0,64.0,56.0,4.0,2.0,1,1018.2,5.0,8.1,1019.4
0.0,26.0,67.0,58.0,1.0,1.0,0,1017.6,2.4,9.5,1020.0
0.6,57.0,62.0,80.0,5.0,7.0,0,1012.7,4.6,6.1,1015.8
4.4,63.0,73.0,67.0,6.0,7.0,1,1015.4,3.4,6.9,1014.3
0.6,54.0,47.0,55.0,1.0,7.0,0,1020.6,3.0,9.0,1022.1
0.6,48.0,67.0,55.0,1.0,1.0,0,1022.6,4.4,8.7,1024.2
1.0,31.0,63.0,57.0,6.0,5.0,0,1022.9,3.8,6.3,1025.2
0.0,43.0,63.0,79.0,1.0,7.0,0,1020.8,2.2,5.1,1024.5
6.4,70.0,61.0,52.0,7.0,7.0,1,1018.3,3.2,3.2,1021.8
0.8,63.0,89.0,91.0,8.0,7.0,0,1012.9,4.0,1.8,1014.5
27.4,33.0,69.0,67.0,5.0,1.0,1,1017.1,0.6,9.3,1017.7
0.4,22.0,78.0,68.0,7.0,1.0,0,1018.7,3.4,8.0,1021.1
1.0,57.0,76.0,86.0,7.0,8.0,0,1013.2,3.2,0.1,1018.3
27.8,65.0,58.0,63.0,2.0,2.0,1,1011.1,3.8,7.7,1012.1
0.0,63.0,51.0,68.0,3.0,7.0,0,1020.2,4.0,7.6,1019.7
0.8,37.0,72.0,72.0,7.0,7.0,0,1024.4,3.8,5.5,1026.2
2.8,48.0,65.0,59.0,7.0,5.0,1,1028.2,4.2,5.4,1028.8
0.6,46.0,46.0,46.0,2.0,4.0,0,1030.6,3.8,7.9,1033.0
0.6,41.0,67.0,63.0,7.0,7.0,0,1029.4,4.0,2.7,1031.8
11.2,41.0,79.0,68.0,5.0,3.0,1,1027.1,2.6,6.4,1029.5
1.0,44.0,71.0,77.0,2.0,7.0,0,1023.7,4.0,7.8,1027.4
2.2,52.0,92.0,84.0,8.0,6.0,1,1019.9,2.2,2.1,1021.9
1.2,41.0,76.0,76.0,3.0,4.0,1,1018.4,1.2,9.0,1020.8
0.0,50.0,76.0,64.0,7.0,7.0,0,1019.8,2.8,6.9,1020.9
0.6,50.0,59.0,53.0,1.0,1.0,0,1023.2,3.2,6.8,1024.9
0.4,35.0,50.0,70.0,7.0,7.0,0,1024.3,4.4,6.1,1026.5
0.0,41.0,68.0,67.0,2.0,5.0,0,1022.9,3.6,7.7,1025.1
0.0,24.0,67.0,73.0,1.0,1.0,0,1022.7,1.8,5.6,1024.2
2.4,28.0,79.0,63.0,2.0,2.0,1,1024.5,2.2,5.7,1026.5
0.0,33.0,59.0,47.0,1.0,1.0,0,1022.1,1.6,5.8,1025.0
0.0,48.0,58.0,67.0,1.0,1.0,0,1017.6,3.6,9.7,1020.5
1.4,54.0,82.0,96.0,7.0,8.0,1,1008.6,4.0,0.8,1013.0
10.8,48.0,62.0,55.0,1.0,2.0,1,1008.8,1.0,9.1,1010.3
0.2,43.0,62.0,58.0,2.0,2.0,0,1012.3,4.0,8.5,1013.4
0.6,46.0,57.0,72.0,4.0,7.0,0,1012.2,5.6,8.7,1014.9
12.2,54.0,71.0,64.0,6.0,5.0,1,1013.4,4.8,8.7,1014.3
1.0,39.0,55.0,49.0,3.0,2.0,0,1016.6,4.2,8.1,1017.9
0.8,39.0,48.0,54.0,1.0,1.0,0,1020.1,2.4,8.7,1020.8
0.0,30.0,55.0,51.0,1.0,1.0,0,1019.8,2.6,9.3,1022.1
1.0,74.0,67.0,60.0,6.0,7.0,0,1014.6,3.2,5.6,1018.9
11.2,61.0,59.0,63.0,2.0,5.0,1,1015.9,3.8,9.5,1016.3
0.2,48.0,63.0,67.0,1.0,1.0,0,1017.6,6.2,9.5,1019.7
1.0,63.0,56.0,67.0,1.0,1.0,0,1015.3,3.2,9.6,1017.9
0.0,37.0,57.0,66.0,1.0,4.0,0,1018.4,3.8,6.9,1019.5
0.2,28.0,66.0,45.0,1.0,1.0,0,1020.1,2.8,7.5,1021.6
0.0,30.0,63.0,69.0,1.0,6.0,0,1021.5,3.2,9.5,1022.2
0.0,39.0,54.0,61.0,2.0,2.0,0,1025.1,5.0,9.6,1026.7
0.2,31.0,63.0,56.0,2.0,6.0,0,1025.9,4.2,8.0,1028.1
0.4,31.0,62.0,64.0,2.0,2.0,0,1024.6,3.4,9.8,1027.4
0.0,30.0,65.0,53.0,1.0,2.0,0,1023.9,3.4,10.0,1026.4
0.0,28.0,53.0,52.0,3.0,1.0,0,1022.9,3.0,8.6,1025.5
0.0,30.0,68.0,54.0,7.0,4.0,0,1022.7,3.2,6.4,1025.4
0.0,28.0,62.0,64.0,1.0,1.0,0,1024.1,2.4,9.3,1025.7
4.6,37.0,74.0,65.0,7.0,2.0,1,1025.8,2.4,8.3,1027.7
5.2,41.0,77.0,62.0,7.0,1.0,1,1024.3,3.4,7.4,1027.4
0.4,39.0,85.0,74.0,2.0,5.0,0,1023.0,4.4,8.7,1026.1
0.4,46.0,73.0,70.0,1.0,4.0,0,1018.0,3.6,9.0,1021.1
21.4,61.0,92.0,94.0,8.0,7.0,1,1007.5,5.4,7.021750972762646,1017.5975008330557
24.0,39.0,59.0,54.0,1.0,2.0,1,1012.5,1.0,10.4,1013.6
0.2,57.0,60.0,60.0,2.0,2.0,0,1014.5,5.2,10.0,1015.7
0.0,35.0,59.0,63.0,1.0,2.0,0,1017.2,5.4,10.3,1019.1
0.0,69.0,65.0,73.0,3.0,2.0,0,1007.4,4.0,3.8,1011.2
6.8,59.0,68.0,66.0,3.0,4.0,1,1013.8,3.4,8.3,1014.4
0.4,41.0,68.0,60.0,4.0,1.0,0,1016.2,4.4,9.0,1018.3
11.6,48.0,62.0,47.0,5.0,1.0,1,1020.7,4.6,9.9,1020.9
0.0,31.0,57.0,51.0,7.0,4.0,0,1022.8,5.0,4.6,1025.2
2.0,48.0,74.0,63.0,7.0,6.0,1,1017.8,4.8,7.2,1022.1
9.0,46.0,70.0,57.0,4.0,2.0,1,1017.4,5.4,9.8,1017.8
0.4,37.0,52.0,63.0,3.0,6.0,0,1023.9,3.8,8.8,1025.5
0.0,37.0,62.0,79.0,7.0,7.0,0,1023.7,5.0,4.1,1026.3
0.6,35.0,64.0,54.0,7.0,7.0,0,1022.8,4.2,1.8,1025.3
4.4,41.0,85.0,51.0,7.0,1.0,1,1022.5,4.4,7.7,1024.1
0.2,39.0,61.0,62.0,1.0,3.0,0,1022.6,4.0,9.2,1024.1
0.0,33.0,61.0,66.0,7.0,3.0,0,1021.3,4.0,7.1,1023.8
0.2,35.0,68.0,67.0,4.0,4.0,0,1018.3,4.8,7.4,1020.6
1.0,26.0,71.0,70.0,3.0,2.0,0,1016.7,3.4,9.3,1018.6
2.6,35.0,78.0,85.0,7.0,7.0,1,1015.2,4.0,0.7,1017.1
5.0,52.0,56.0,64.0,7.0,5.0,1,1015.5,3.4,5.9,1018.1
0.0,44.0,57.0,50.0,5.0,2.0,0,1015.3,4.6,10.1,1017.4
0.2,41.0,52.0,60.0,7.0,6.0,0,1014.0,6.2,5.9,1016.3
0.0,50.0,58.0,84.0,1.0,4.0,0,1011.0,4.6,9.8,1013.8
11.4,54.0,62.0,72.0,3.0,2.0,1,1008.3,5.6,8.8,1010.2
4.8,61.0,69.0,62.0,4.0,3.0,1,1009.6,5.8,10.1,1009.1
0.8,30.0,64.0,63.0,1.0,1.0,0,1014.7,4.8,10.5,1015.6
0.0,19.0,64.0,64.0,1.0,2.0,0,1018.4,6.4,5.5,1019.5
0.0,37.0,72.0,66.0,1.0,4.0,0,1020.1,1.8,8.2,1021.0
1.6,43.0,73.0,74.0,3.0,7.0,1,1022.2,3.8,7.0,1023.5
8.0,41.0,77.0,77.0,7.0,7.0,1,1023.6,4.0,0.3,1025.5
0.0,37.0,67.0,73.0,1.0,2.0,0,1026.4,2.4,10.0,1027.8
0.0,37.0,64.0,61.0,1.0,7.0,0,1024.2,3.8,11.5,1027.5
0.0,56.0,56.0,59.0,2.0,7.0,0,1023.2,5.2,8.9,1025.3
0.0,37.0,62.0,67.0,2.0,7.0,0,1023.0,6.4,8.9,1024.9
0.0,33.0,78.0,70.0,2.0,7.0,0,1022.2,4.6,9.1,1023.2
0.0,39.0,60.0,59.0,5.0,7.0,0,1026.7,6.0,5.5,1027.4
0.0,44.0,58.0,67.83671433322247,7.0,7.0,0,1015.8568007981378,5.6,3.7,1029.5
0.0,46.0,59.0,56.0,4.0,1.0,0,1026.6,2.6,8.3,1029.2
0.0,52.0,52.0,47.0,7.0,7.0,0,1027.6,6.8,4.4,1029.9
0.0,35.0,64.0,58.0,3.0,1.0,0,1025.9,5.6,9.4,1028.4
0.0,31.0,55.0,58.0,7.0,2.0,0,1025.2,5.6,2.4,1027.3
0.0,31.0,71.0,56.0,6.0,1.0,0,1024.2,4.0,9.7,1027.1
0.0,20.0,60.0,56.0,1.0,1.0,0,1022.9,4.6,9.1,1024.9
0.0,28.0,62.0,68.0,4.0,4.0,0,1021.8,2.8,9.4,1023.5
13.6,50.0,90.0,72.0,7.0,7.0,1,1023.8,4.6,2.6,1024.7
1.6,48.0,90.0,68.0,8.0,3.0,1,1025.0,5.2,5.6,1026.7
1.0,43.0,70.0,68.0,5.0,3.0,0,1024.5,2.8,8.9,1026.7
0.0,44.0,68.0,74.0,4.0,5.0,0,1022.4,5.4,9.4,1025.0
0.0,39.0,58.0,56.0,2.0,3.0,0,1022.0,5.9,11.3,1024.4
0.2,41.0,54.0,58.0,6.0,7.0,0,1022.9,6.6,7.4,1025.1
0.0,35.0,59.0,47.0,7.0,7.0,0,1022.5,6.0,2.4,1025.0
0.0,30.0,50.0,59.0,6.0,7.0,0,1020.4,4.0,3.8,1022.6
4.4,39.0,91.0,92.0,8.0,8.0,1,1017.7,6.2,2.4,1020.7
7.6,41.0,91.0,79.0,7.0,2.0,1,1015.2,2.0,8.0,1017.7
0.4,39.0,78.0,72.0,7.0,7.0,0,1019.5,3.6,5.8,1020.4
0.0,35.0,57.0,55.0,6.0,2.0,0,1020.9,4.4,8.8,1022.9
0.0,35.0,54.0,52.0,7.0,7.0,0,1021.4,6.0,3.9,1023.2
0.0,46.0,56.0,67.0,7.0,7.0,0,1016.4,4.2,6.8,1020.0
5.2,67.0,63.0,59.0,2.0,5.0,1,1012.8,6.8,10.6,1014.1
0.6,48.0,44.0,57.0,6.0,2.0,0,1016.8,6.8,8.2,1017.9
0.6,35.0,55.0,46.0,5.0,3.0,0,1020.6,6.0,9.0,1021.5
1.6,37.0,75.0,68.0,5.0,6.0,1,1021.1,5.6,6.8,1022.9
0.4,37.0,65.0,67.0,5.0,5.0,0,1019.9,5.4,12.2,1022.2
0.0,42.607419898819565,65.0,67.83671433322247,5.0,7.0,0,1015.8568007981378,5.0,7.021750972762646,1020.6
0.0,31.0,70.78129161118508,64.0,7.0,7.0,0,1015.8,4.742702702702703,11.4,1017.5975008330557
15.6,37.0,90.0,72.0,8.0,5.0,1,1014.7,7.2,2.1,1016.7
1.4,35.0,58.0,62.0,5.0,7.0,1,1016.9,1.8,6.7,1018.1
0.0,28.0,52.0,51.0,5.0,5.0,0,1016.6,4.4,10.1,1018.9
0.0,30.0,50.0,49.0,7.0,3.0,0,1015.3,4.0,9.1,1017.6
0.0,31.0,62.0,56.0,6.0,6.0,0,1013.7,6.2,12.0,1016.3
0.0,33.0,63.0,72.0,3.0,7.0,0,1012.9,6.0,9.5,1015.0
17.4,42.607419898819565,93.0,64.0,8.0,2.0,1,1014.8,5.4,7.5,1015.6
0.8,42.607419898819565,78.0,60.0,7.0,3.0,0,1019.0,6.0,7.1,1019.5
0.0,43.0,51.0,52.0,1.0,6.0,0,1018.0,5.8,10.8,1020.0
0.0,41.0,66.0,71.0,1.0,6.0,0,1015.5,6.8,10.4,1017.7
1.0,46.0,80.0,92.0,7.0,6.0,0,1012.2,6.0,3.4,1014.5
3.0,57.0,86.0,91.0,6.0,7.0,1,1010.3,2.6,4.0,1011.3
1.2,48.0,98.0,74.0,7.0,6.0,1,1014.4,4.0,3.5,1014.3
0.4,43.0,49.0,67.0,2.0,7.0,0,1017.5,4.4,5.8,1018.9
0.0,28.0,55.0,48.0,4.0,2.0,0,1018.3,5.2,8.9,1019.9
0.0,28.0,60.0,62.0,1.0,1.0,0,1018.9,5.4,10.2,1021.5
0.0,37.0,64.0,63.0,1.0,4.0,0,1016.0,5.6,12.5,1018.9
0.0,35.0,75.0,77.0,3.0,4.0,0,1015.9,6.4,9.7,1017.4
0.0,28.0,68.0,54.0,4.0,1.0,0,1017.4,5.6,9.9,1019.0
0.0,31.0,75.0,77.0,1.0,7.0,0,1018.4,5.2,7.6,1019.2
0.0,35.0,68.0,64.0,1.0,1.0,0,1019.5,4.4,11.2,1020.4
0.0,37.0,68.0,69.0,1.0,5.0,0,1017.5,6.2,11.6,1019.5
0.0,31.0,82.0,90.0,5.0,6.0,0,1014.6,6.2,4.0,1016.5
10.8,22.0,77.0,77.0,1.0,3.0,1,1016.2,2.8,8.4,1017.2
1.8,31.0,77.0,78.0,7.0,7.0,1,1018.1,4.2,6.3,1018.8
0.0,44.0,71.0,71.0,2.0,2.0,0,1019.8,3.8,11.4,1020.9
0.0,41.0,61.0,67.0,1.0,2.0,0,1021.5,6.8,10.0,1022.6
0.6,48.0,66.0,61.0,6.0,1.0,0,1019.7,7.2,10.1,1022.0
0.6,31.0,66.0,67.0,6.0,7.0,0,1018.2,6.8,5.2,1019.9
1.6,39.0,64.0,71.0,7.0,7.0,1,1017.4,5.6,1.7,1019.4
0.4,35.0,62.0,66.0,5.0,2.0,0,1017.0,3.4,9.8,1019.0
0.0,33.0,64.0,68.0,3.0,4.0,0,1016.2,5.8,6.4,1018.1
0.0,31.0,68.0,65.0,1.0,2.0,0,1016.2,4.6,12.6,1017.6
1.6,37.0,62.0,54.0,1.0,1.0,1,1018.6,6.4,11.4,1019.4
0.0,33.0,50.0,50.0,2.0,5.0,0,1021.2,7.8,10.2,1022.4
0.0,39.0,46.0,49.0,6.0,3.0,0,1019.5,8.0,7.8,1020.8
0.0,31.0,55.0,57.0,7.0,7.0,0,1015.7,4.6,4.9,1017.5
0.0,37.0,69.0,72.0,7.0,7.0,0,1014.0,5.2,7.6,1015.9
0.4,31.0,75.0,89.0,8.0,8.0,0,1014.8,4.4,0.0,1015.7
13.6,39.0,79.0,82.0,7.0,7.0,1,1014.6,2.6,6.2,1015.7
11.4,41.0,87.0,84.0,7.0,7.0,1,1013.7,6.2,0.0,1014.9
7.8,37.0,79.0,59.0,8.0,6.0,1,1012.7,3.4,3.9,1014.2
0.0,39.0,57.0,62.0,7.0,3.0,0,1011.4,4.8,5.7,1012.6
0.0,43.0,57.0,53.0,7.0,6.0,0,1011.9,6.6,10.8,1013.2
0.0,39.0,46.0,53.0,1.0,1.0,0,1017.0,7.2,10.8,1017.2
0.0,39.0,59.0,64.0,2.0,7.0,0,1021.7,7.6,11.3,1022.0
0.0,37.0,58.0,61.0,7.0,3.0,0,1021.5,8.0,11.0,1023.2
0.0,33.0,58.0,67.0,2.0,3.0,0,1017.1,6.0,6.8,1019.7
0.0,28.0,56.0,59.0,2.0,4.0,0,1014.4,4.8,6.8,1016.0
0.0,28.0,57.0,63.0,2.0,7.0,0,1013.8,5.0,5.5,1015.7
0.0,42.607419898819565,61.0,55.0,2.0,2.0,0,1015.3,2.4,11.2,1016.3
0.8,48.0,73.0,60.0,5.0,3.0,0,1017.6,6.4,10.8,1018.0
0.0,44.0,72.0,68.0,6.0,3.0,0,1015.7,7.0,8.1,1018.0
0.8,46.0,77.0,74.0,7.0,7.0,0,1012.2,5.8,3.9,1014.7
0.0,33.0,62.0,66.0,7.0,8.0,0,1005.7,5.2,4.5,1008.2
10.8,61.0,91.0,91.0,8.0,8.0,1,1000.7,5.0,0.0,1002.2
61.0,81.0,89.0,95.0,8.0,8.0,1,996.7,4.742702702702703,2.5,997.4
34.4,70.0,89.0,79.0,7.0,3.0,1,1001.7,7.6,9.5,1000.6
0.0,30.0,73.0,64.0,1.0,1.0,0,1004.2,5.0,12.0,1005.7
2.8,26.0,66.0,75.0,1.0,6.0,1,1006.5,5.8,12.5,1007.4
0.0,28.0,84.0,74.0,3.0,4.0,0,1010.0,6.2,8.0,1011.1
3.6,37.0,67.0,70.0,3.0,3.0,1,1011.3,4.0,7.7,1013.1
1.8,50.0,92.0,88.0,8.0,8.0,1,1011.5,5.8,0.3,1012.5
2.0,42.607419898819565,96.0,91.0,8.0,7.0,1,1010.7,3.0,7.021750972762646,1012.6
8.8,37.0,70.78129161118508,81.0,7.0,7.0,1,1009.0,2.4,8.6,1017.5975008330557
1.8,37.0,88.0,77.0,7.0,7.0,1,1012.5,4.8,6.2,1012.9
0.6,35.0,92.0,70.0,7.0,6.0,0,1013.8,5.2,6.8,1015.2
0.4,41.0,92.0,98.0,7.0,8.0,0,1012.9,5.0,0.0,1014.7
35.2,37.0,96.0,90.0,8.0,8.0,1,1013.4,4.2,0.0,1014.0
1.0,35.0,87.0,76.0,7.0,7.0,0,1017.1,2.2,3.2,1017.6
0.0,35.0,67.0,67.0,6.0,3.0,0,1019.1,3.0,10.4,1019.8
0.0,31.0,66.0,60.0,1.0,1.0,0,1015.7,6.4,12.5,1018.9
0.0,39.0,59.0,67.0,3.0,7.0,0,1013.0,6.2,7.5,1015.5
0.0,52.0,74.0,70.0,7.0,6.0,0,1010.8,8.0,5.4,1011.2
0.0,35.0,56.0,54.0,5.0,1.0,0,1012.8,7.0,12.0,1013.3
0.0,31.0,59.0,71.0,6.0,6.0,0,1014.4,6.2,9.9,1015.7
0.0,43.0,66.0,69.0,6.0,6.0,0,1014.6,5.6,12.1,1016.2
5.8,46.0,88.0,80.0,7.0,7.0,1,1013.9,6.2,6.8,1014.6
3.6,46.0,78.0,82.0,4.0,4.0,1,1015.2,6.0,7.6,1016.6
0.2,39.0,75.0,74.0,2.0,3.0,0,1013.3,5.0,10.8,1015.0
0.6,37.0,87.0,88.0,7.0,7.0,0,1012.3,3.8,5.7,1013.3
0.6,31.0,78.0,74.0,7.0,7.0,0,1012.8,3.4,7.3,1014.0
26.6,31.0,96.0,86.0,8.0,7.0,1,1012.2,6.4,0.1,1013.0
6.6,41.0,77.0,73.0,8.0,7.0,1,1010.4,2.4,6.7,1011.7
0.0,22.0,69.0,68.0,4.0,1.0,0,1010.7,3.8,9.1,1011.4
0.6,20.0,75.0,71.0,4.0,1.0,0,1012.3,3.8,10.6,1013.1
0.0,28.0,78.0,69.0,2.0,3.0,0,1014.4,5.0,11.5,1016.0
0.0,19.0,81.0,75.0,6.0,5.0,0,1013.9,5.4,8.5,1015.7
0.0,28.0,79.0,76.0,7.0,7.0,0,1012.5,5.2,5.2,1014.8
3.8,39.0,86.0,80.0,7.0,8.0,1,1011.8,3.0,1.9,1013.5
37.2,39.0,85.0,91.0,7.0,8.0,1,1008.1,7.0,0.6,1010.6
73.8,61.0,97.0,77.0,8.0,1.0,1,1001.3,4.742702702702703,3.6,1003.9
21.0,39.0,79.0,74.0,7.0,7.0,1,1002.9,3.4,8.6,1003.7
0.0,48.0,78.0,80.0,3.0,4.0,0,1001.5,4.2,10.8,1003.2
2.2,37.0,73.0,76.0,3.0,6.0,1,1005.4,6.0,8.2,1006.9
0.0,37.0,79.0,77.0,3.0,2.0,0,1004.1,5.6,9.8,1006.1
0.4,41.0,88.0,73.0,6.0,4.0,0,1002.1,5.4,11.9,1003.2
1.4,41.0,87.0,85.0,7.0,6.0,1,1005.7,5.4,8.2,1006.0
11.6,50.0,85.0,79.0,6.0,8.0,1,1010.2,5.4,4.6,1010.8
0.4,54.0,82.0,84.0,6.0,7.0,0,1009.9,5.2,6.4,1012.2
2.6,57.0,85.0,89.0,8.0,8.0,1,1008.6,4.6,0.0,1010.6
2.4,56.0,91.0,98.0,8.0,8.0,1,1005.7,2.0,0.0,1007.7
43.8,56.0,96.0,95.0,8.0,8.0,1,1006.8,5.4,0.0,1007.9
6.6,52.0,84.0,88.0,7.0,8.0,1,1006.0,1.8,1.5,1007.9
15.2,48.0,88.0,83.0,7.0,7.0,1,1004.1,3.6,4.1,1005.0
7.0,22.0,92.0,89.0,8.0,7.0,1,1007.9,3.8,0.3,1008.4
4.2,33.0,92.0,86.0,8.0,7.0,1,1013.5,1.6,1.6,1013.9
2.6,39.0,88.0,82.0,7.0,5.0,1,1016.5,2.4,7.021750972762646,1017.1
