MinTemp,Rainfall,WindGustSpeed,Humidity9am,Humidity3pm,Cloud9am,Cloud3pm,RainToday,Temp3pm,MaxTemp,Sunshine,Pressure9am,Pressure3pm
8.1,0.4,39.0,84.0,61.0,2.0,8.0,0,12.1,13.5,8.197864077669903,1025.6,1026.3
-0.1,0.0,22.0,83.0,53.0,1.0,1.0,0,12.3,12.8,8.197864077669903,1037.1,1035.7
1.5,0.0,22.0,77.0,50.0,1.0,1.0,0,14.5,15.1,8.197864077669903,1038.8,1035.7
3.4,0.0,26.0,83.0,49.0,1.0,1.0,0,15.1,16.2,8.197864077669903,1037.7,1035.1
0.2,0.0,17.0,84.0,52.0,1.0,1.0,0,13.5,13.9,8.197864077669903,1034.0,1029.9
2.0,0.0,24.0,79.0,63.0,7.0,1.0,0,14.7,15.9,8.197864077669903,1025.9,1019.7
6.2,4.2,33.0,93.0,87.0,8.0,8.0,1,14.9,15.3,8.197864077669903,1015.7,1014.1
12.1,8.0,17.0,96.0,73.0,8.0,8.0,1,16.3,17.7,8.197864077669903,1017.4,1017.6
9.9,0.2,57.0,83.0,91.0,8.0,8.0,0,12.5,13.0,8.197864077669903,1016.6,1009.8
11.1,16.2,43.0,93.0,85.0,8.0,8.0,1,13.6,15.1,8.197864077669903,999.8,998.7
9.4,0.4,50.0,89.0,87.0,8.0,8.0,0,10.0,11.5,8.197864077669903,1006.4,1004.8
9.2,11.6,46.0,92.0,64.0,8.0,8.0,1,12.3,12.9,8.197864077669903,1007.7,1009.8
7.8,0.0,33.0,87.0,75.0,8.0,8.0,0,12.2,12.7,8.197864077669903,1011.8,1006.6
6.8,6.0,63.0,81.0,81.0,8.0,8.0,1,6.6,8.2,8.197864077669903,1006.3,1008.3
0.9,3.2,41.0,87.0,64.0,1.0,1.0,1,8.7,8.9,8.197864077669903,1022.9,1022.3
-1.1,0.0,15.0,67.85695276114438,79.0,1.0,7.0,0,6.4,6.6,8.197864077669903,1023.3,1018.6
0.0,0.0,35.0,89.0,65.0,8.0,7.0,0,8.3,9.0,8.197864077669903,1019.0,1018.6
5.0,0.0,30.0,91.0,64.0,6.0,8.0,0,11.8,12.6,8.197864077669903,1026.6,1026.8
6.9,0.0,15.0,92.0,63.0,8.0,5.0,0,12.6,14.3,8.197864077669903,1029.8,1026.2
1.8,0.0,61.0,91.0,71.0,8.0,8.0,0,10.9,11.9,8.197864077669903,1020.9,1014.4
5.9,8.6,39.0,95.0,74.0,8.0,8.0,1,10.4,11.1,8.197864077669903,1018.7,1021.4
7.0,0.2,28.0,89.0,81.0,8.0,7.0,0,11.8,12.3,8.197864077669903,1028.1,1026.4
5.2,0.2,28.0,99.0,84.0,7.0,4.0,0,11.6,12.0,8.197864077669903,1027.8,1024.8
5.2,0.0,20.0,94.0,67.0,8.0,7.0,0,11.2,12.4,8.197864077669903,1021.1,1016.3
7.6,3.4,33.0,93.0,93.0,8.0,8.0,1,9.8,10.2,8.197864077669903,1010.4,1007.6
8.0,10.8,44.0,89.0,69.0,7.0,8.0,1,14.2,14.9,8.197864077669903,1010.4,1009.8
3.3,0.0,24.0,79.0,43.0,7.0,7.0,0,16.6,17.4,8.197864077669903,1020.0,1018.9
9.0,11.8,30.0,95.0,95.0,8.0,8.0,1,11.0,12.0,8.197864077669903,1022.0,1020.2
9.2,6.8,15.0,96.0,72.0,8.0,8.0,1,13.9,14.2,8.197864077669903,1024.9,1022.9
6.0,0.0,35.0,83.0,67.0,8.0,8.0,0,14.0,14.2,8.197864077669903,1023.8,1019.4
10.3,9.0,39.0,79.0,42.0,8.0,1.0,1,15.6,16.0,8.197864077669903,1011.5,1009.2
4.7,0.0,67.0,82.0,52.0,8.0,2.0,0,12.8,14.1,8.197864077669903,1010.0,1006.4
3.9,1.0,67.0,77.0,58.0,8.0,8.0,0,8.0,8.9,8.197864077669903,1020.8,1024.4
-1.0,0.0,30.0,93.0,68.0,1.0,8.0,0,9.6,10.7,8.197864077669903,1032.9,1030.4
2.9,0.0,33.0,88.0,64.0,8.0,1.0,0,11.1,12.7,8.197864077669903,1032.9,1029.8
0.7,0.0,17.0,88.0,54.0,1.0,1.0,0,14.6,15.8,8.197864077669903,1033.0,1029.4
1.6,0.0,20.0,81.0,52.0,1.0,1.0,0,17.0,17.1,8.197864077669903,1031.1,1026.9
4.3,0.0,17.0,83.0,75.0,1.0,8.0,0,15.4,16.0,8.197864077669903,1026.3,1023.1
8.9,8.0,17.0,97.0,86.0,7.0,8.0,1,16.1,16.3,8.197864077669903,1022.8,1020.9
12.0,1.8,20.0,96.0,78.0,7.0,8.0,1,16.6,17.0,8.197864077669903,1020.7,1019.4
7.4,0.0,20.0,90.0,88.0,8.0,8.0,0,15.0,16.2,8.197864077669903,1019.4,1015.8
10.4,9.0,65.0,93.0,84.0,8.0,8.0,1,18.4,19.9,8.197864077669903,1006.3,999.5
7.1,6.0,72.0,93.0,46.0,8.0,3.0,1,10.2,10.9,8.197864077669903,1006.8,1010.3
-1.1,0.2,41.0,82.0,81.0,1.0,8.0,0,8.2,10.4,8.197864077669903,1016.2,1011.7
3.8,6.8,39.0,82.0,83.0,8.0,3.0,1,10.1,10.8,8.197864077669903,1014.7,1013.8
5.0,1.8,39.0,88.0,52.0,8.0,4.0,1,10.7,11.9,8.197864077669903,1018.5,1015.2
7.1,5.4,41.0,90.0,80.0,8.0,6.0,1,10.8,11.7,8.197864077669903,1014.3,1017.7
3.2,1.0,20.0,93.0,79.0,8.0,8.0,0,9.4,10.5,8.197864077669903,1028.0,1026.6
6.6,0.8,28.0,97.0,75.0,8.0,8.0,0,9.5,10.5,8.197864077669903,1026.4,1023.6
5.5,0.0,17.0,91.0,67.0,8.0,8.0,0,10.8,11.4,8.197864077669903,1025.0,1021.9
4.1,0.0,19.0,89.0,67.0,7.0,1.0,0,14.1,15.7,8.197864077669903,1020.4,1017.6
7.8,1.0,17.0,92.0,92.0,8.0,8.0,0,11.3,11.9,8.197864077669903,1017.8,1014.0
8.2,17.0,59.0,87.0,52.0,8.0,8.0,1,11.8,12.2,8.197864077669903,1014.4,1015.1
-0.2,0.2,28.0,79.0,50.0,1.0,1.0,0,14.4,14.9,8.197864077669903,1022.4,1021.4
0.8,0.0,28.0,73.0,40.0,1.0,1.0,0,14.7,15.2,8.197864077669903,1028.2,1027.2
0.8,0.0,17.0,76.0,42.0,1.0,1.0,0,14.3,15.5,8.197864077669903,1033.0,1029.9
0.7,0.0,17.0,82.0,47.0,2.0,1.0,0,12.7,14.0,8.197864077669903,1029.6,1026.9
2.8,0.0,24.0,88.0,57.0,8.0,4.0,0,14.0,14.9,8.197864077669903,1027.0,1024.5
2.0,0.0,19.0,81.0,49.0,6.0,1.0,0,15.3,16.0,8.197864077669903,1026.6,1023.5
5.2,0.0,43.0,77.0,64.0,5.0,8.0,0,15.8,17.1,8.197864077669903,1022.2,1017.1
8.8,2.4,30.0,85.0,48.0,8.0,1.0,1,15.2,16.0,8.197864077669903,1016.2,1014.4
5.4,0.0,37.0,76.0,51.0,1.0,1.0,0,11.7,12.4,8.197864077669903,1021.2,1021.6
-0.7,0.0,17.0,86.0,56.0,1.0,8.0,0,10.8,11.7,8.197864077669903,1025.2,1021.8
3.3,0.0,24.0,79.0,54.0,7.0,1.0,0,15.6,15.8,8.197864077669903,1024.6,1022.8
1.2,0.0,28.0,93.0,54.0,1.0,4.0,0,15.6,16.5,8.197864077669903,1029.4,1028.5
0.5,0.0,19.0,86.0,57.0,1.0,1.0,0,16.4,17.1,8.197864077669903,1032.9,1029.9
4.6,0.0,19.0,78.0,51.0,1.0,1.0,0,18.2,18.9,8.197864077669903,1030.7,1026.7
9.3,0.0,26.0,77.0,61.0,8.0,7.0,0,16.3,17.5,8.197864077669903,1025.3,1023.2
5.4,0.2,28.0,84.0,50.0,1.0,2.0,0,20.0,20.4,8.197864077669903,1024.2,1019.8
9.0,0.0,52.0,57.0,66.0,8.0,7.0,0,15.1,17.5,8.197864077669903,1014.4,1010.0
5.6,12.3,39.0,84.0,70.0,8.0,7.0,1,9.5,10.7,8.197864077669903,1017.2,1016.3
4.5,1.3,26.0,77.0,58.0,8.0,8.0,1,13.4,14.7,8.197864077669903,1020.8,1017.6
5.7,0.4,26.0,88.0,61.0,8.0,8.0,0,12.1,12.7,8.197864077669903,1016.8,1013.0
5.4,3.8,19.0,99.0,76.0,8.0,1.0,1,10.7,10.9,8.197864077669903,1015.7,1015.1
2.9,0.0,22.0,85.0,83.0,8.0,8.0,0,11.6,12.9,8.197864077669903,1013.7,1009.7
4.2,9.2,35.0,99.0,70.0,8.0,1.0,1,10.5,11.3,8.197864077669903,1013.6,1013.6
-2.0,0.0,28.0,83.0,55.0,1.0,5.0,0,11.3,13.0,8.197864077669903,1022.5,1020.6
-0.5,0.0,28.0,79.0,49.0,1.0,7.0,0,12.9,13.3,8.197864077669903,1025.4,1023.0
0.5,0.0,20.0,78.0,44.0,1.0,3.0,0,16.4,16.8,8.197864077669903,1025.1,1021.8
4.6,0.0,19.0,80.0,54.0,4.0,7.0,0,14.7,15.4,8.197864077669903,1027.5,1025.1
8.3,0.0,30.0,60.0,56.0,1.0,7.0,0,19.0,19.2,8.197864077669903,1024.7,1019.6
13.1,11.0,37.0,96.0,63.0,8.0,1.0,1,17.5,18.4,8.197864077669903,1016.6,1015.9
7.6,2.2,19.0,85.0,49.0,2.0,2.0,1,17.0,17.4,8.197864077669903,1020.2,1015.6
7.9,0.0,41.0,81.0,91.0,8.0,8.0,0,12.2,12.4,8.197864077669903,1010.8,1004.1
9.4,34.2,56.0,84.0,60.0,8.0,8.0,1,14.9,15.1,8.197864077669903,1003.8,1009.6
7.9,3.8,26.0,88.0,75.0,8.0,8.0,1,10.8,11.7,8.197864077669903,1024.4,1026.4
2.8,0.2,22.0,99.0,59.0,8.0,6.0,0,15.9,16.4,8.197864077669903,1031.7,1028.5
4.0,0.0,17.0,88.0,59.0,1.0,1.0,0,18.3,18.8,8.197864077669903,1030.5,1028.1
5.5,0.0,28.0,71.0,58.0,1.0,7.0,0,19.1,20.0,8.197864077669903,1030.8,1027.6
8.5,0.0,35.0,75.0,62.0,8.0,7.0,0,20.0,21.3,8.197864077669903,1027.5,1021.9
14.2,0.0,65.0,68.0,90.0,8.0,8.0,0,15.3,17.4,8.197864077669903,1015.7,1011.2
10.9,49.8,43.0,94.0,84.0,8.0,8.0,1,13.8,14.7,8.197864077669903,1013.6,1014.7
3.9,0.2,22.0,93.0,65.0,7.0,8.0,0,14.0,15.2,8.197864077669903,1021.3,1019.5
6.2,0.0,26.0,73.0,48.0,1.0,5.0,0,17.1,17.9,8.197864077669903,1022.1,1019.5
7.3,0.0,28.0,75.0,68.0,8.0,8.0,0,16.7,17.8,8.197864077669903,1020.5,1016.1
11.7,5.8,52.0,89.0,59.0,8.0,8.0,1,14.7,16.1,8.197864077669903,1010.4,1009.7
7.4,6.0,44.0,96.0,64.0,8.0,8.0,1,12.9,13.9,8.197864077669903,1009.7,1011.8
7.9,1.2,41.0,75.0,59.0,1.0,2.0,1,15.3,16.4,8.197864077669903,1019.1,1018.0
3.6,0.2,26.0,84.0,56.0,8.0,8.0,0,16.3,17.4,8.197864077669903,1022.5,1018.0
9.4,2.4,35.0,88.0,96.0,8.0,8.0,1,12.7,13.6,8.197864077669903,1010.3,1003.3
6.7,9.6,35.0,86.0,61.0,8.0,4.0,1,12.6,14.2,8.197864077669903,1013.9,1012.5
5.2,0.0,30.0,75.0,57.0,1.0,8.0,0,14.8,15.3,8.197864077669903,1018.3,1014.9
10.0,21.4,43.0,94.0,80.0,8.0,8.0,1,14.1,15.3,8.197864077669903,1008.7,1005.3
7.9,2.0,43.0,77.0,67.0,8.0,8.0,1,15.1,16.6,8.197864077669903,1012.5,1011.8
6.6,0.0,17.0,97.0,56.0,7.0,1.0,0,18.5,18.8,8.197864077669903,1015.9,1012.2
6.6,0.2,30.0,82.0,55.0,1.0,1.0,0,19.1,20.2,8.197864077669903,1012.3,1008.1
11.3,0.0,43.0,92.0,60.0,8.0,3.0,0,16.1,17.2,8.197864077669903,1009.1,1009.7
3.6,0.6,35.0,79.0,50.0,2.0,8.0,0,14.1,15.7,8.197864077669903,1015.2,1012.4
5.7,3.4,44.0,70.0,55.0,5.0,8.0,1,12.9,14.5,8.197864077669903,1013.0,1012.8
2.9,0.0,41.0,81.0,48.0,1.0,1.0,0,17.9,18.5,8.197864077669903,1014.8,1008.3
11.0,18.0,63.0,89.0,42.0,8.0,6.0,1,14.1,15.9,8.197864077669903,994.5,994.4
8.4,9.8,63.0,92.0,72.0,8.0,8.0,1,12.3,13.2,8.197864077669903,994.8,997.0
8.8,22.9,43.0,87.0,80.0,8.0,8.0,1,12.6,14.8,8.197864077669903,1007.8,1008.8
6.9,1.9,39.0,78.0,40.0,1.0,1.0,1,21.2,21.6,8.197864077669903,1012.5,1006.6
10.7,13.3,57.0,84.0,48.0,8.0,2.0,1,14.8,15.6,8.197864077669903,1002.0,1001.8
6.0,1.9,80.0,83.0,58.0,8.0,8.0,1,16.6,17.5,8.197864077669903,1009.1,1003.6
3.9,6.0,39.0,81.0,51.0,1.0,8.0,1,15.5,16.0,8.197864077669903,1019.0,1017.8
5.5,0.0,26.0,80.0,54.0,1.0,1.0,0,20.5,21.5,8.197864077669903,1022.2,1020.7
10.3,0.0,31.0,68.0,42.0,1.0,2.0,0,24.7,25.4,8.197864077669903,1021.2,1017.5
12.0,0.0,37.0,82.0,32.0,1.0,1.0,0,20.6,21.4,8.197864077669903,1016.4,1016.7
9.9,0.0,41.0,63.0,68.0,8.0,4.0,0,18.0,20.8,8.197864077669903,1019.8,1013.6
11.4,0.0,61.0,65.0,86.0,6.0,1.0,0,11.0,11.8,8.197864077669903,1013.0,1012.6
4.4,2.0,41.0,76.0,48.0,1.0,8.0,1,12.4,14.2,8.197864077669903,1017.3,1017.1
2.2,0.0,35.0,90.0,53.0,7.0,8.0,0,16.2,16.8,8.197864077669903,1018.4,1016.3
5.1,0.0,31.0,59.0,43.0,8.0,1.0,0,16.8,18.0,8.197864077669903,1022.4,1021.8
3.5,0.0,26.0,72.0,41.0,1.0,1.0,0,19.2,20.3,8.197864077669903,1025.8,1022.6
4.6,0.0,31.0,76.0,34.0,1.0,1.0,0,21.5,22.2,8.197864077669903,1023.1,1018.0
11.3,0.0,61.0,58.0,41.0,1.0,1.0,0,24.5,25.6,8.197864077669903,1010.8,1005.4
9.6,11.0,46.0,92.0,47.0,8.0,4.0,1,16.2,17.5,8.197864077669903,1008.3,1009.7
6.0,0.0,43.0,74.0,49.0,7.0,8.0,0,16.7,18.7,8.197864077669903,1014.1,1012.0
3.3,0.2,30.0,70.0,35.0,1.0,1.0,0,15.1,15.9,8.197864077669903,1020.4,1020.8
4.3,0.0,28.0,65.0,36.0,1.0,1.0,0,18.8,20.3,8.197864077669903,1023.4,1019.5
7.7,0.0,54.0,67.0,43.0,1.0,2.0,0,23.0,23.8,8.197864077669903,1016.7,1011.4
7.0,0.0,59.0,74.0,38.0,8.0,3.0,0,15.2,15.8,8.197864077669903,1014.5,1014.8
3.1,0.0,37.0,71.0,42.0,1.0,3.0,0,15.7,17.6,8.197864077669903,1022.4,1020.1
3.1,0.0,31.0,83.0,40.0,1.0,1.0,0,17.9,19.7,8.197864077669903,1020.7,1018.2
3.6,0.0,26.0,75.0,33.0,1.0,1.0,0,21.3,23.1,8.197864077669903,1018.6,1015.8
12.0,0.0,36.64810466286481,46.0,32.0,7.0,8.0,0,23.8,25.2,8.197864077669903,1014.6,1012.1
10.0,0.0,30.0,69.0,35.0,1.0,1.0,0,21.9,22.1,8.197864077669903,1015.9,1014.4
9.9,0.0,35.0,58.0,44.0,1.0,3.0,0,22.3,23.4,8.197864077669903,1017.9,1015.4
10.6,0.0,30.0,65.0,53.0,1.0,4.0,0,26.0,26.8,8.197864077669903,1017.9,1013.8
17.8,0.0,59.0,64.0,78.0,8.0,8.0,0,20.9,23.2,8.197864077669903,1007.8,1005.3
4.1,4.8,46.0,61.0,33.0,1.0,5.0,1,15.7,16.8,8.197864077669903,1016.3,1014.6
4.2,0.0,39.0,65.0,30.0,7.0,8.0,0,19.6,20.3,8.197864077669903,1014.4,1011.1
7.1,0.0,33.0,67.0,35.0,1.0,1.0,0,19.7,20.5,8.197864077669903,1016.1,1016.2
4.8,0.0,33.0,70.0,29.0,1.0,1.0,0,23.3,24.0,8.197864077669903,1019.8,1017.0
6.0,0.0,41.0,66.0,21.0,1.0,1.0,0,26.3,27.4,8.197864077669903,1015.9,1010.3
9.4,0.0,61.0,49.0,31.0,3.0,2.0,0,17.0,19.0,8.197864077669903,1011.0,1011.5
5.9,0.0,50.0,53.0,32.0,1.0,1.0,0,20.5,21.6,8.197864077669903,1012.6,1011.0
8.4,0.0,50.0,57.0,18.0,1.0,1.0,0,27.6,29.5,8.197864077669903,1010.6,1004.9
12.5,0.0,24.0,58.0,46.0,7.0,8.0,0,24.2,24.5,8.197864077669903,1006.5,1007.4
9.7,0.0,30.0,74.0,36.0,1.0,1.0,0,24.7,26.3,8.197864077669903,1011.5,1007.0
7.7,0.0,44.0,59.0,23.0,1.0,4.0,0,25.8,26.5,8.197864077669903,1009.7,1008.4
7.4,0.0,30.0,57.0,24.0,1.0,1.0,0,27.5,28.8,8.197864077669903,1011.4,1006.7
15.6,1.7099462365591402,61.0,85.0,21.0,8.0,1.0,0,27.8,28.9,8.197864077669903,1001.5,998.8
10.9,1.7099462365591402,59.0,56.0,75.0,8.0,7.0,0,13.9,18.5,8.197864077669903,1000.6,998.8
11.9,17.2,50.0,79.0,50.0,8.0,1.0,1,19.1,21.1,8.197864077669903,1005.9,1007.4
6.4,0.0,39.0,55.0,31.0,1.0,1.0,0,20.9,22.3,8.197864077669903,1016.4,1015.6
8.3,0.0,31.0,69.0,31.0,1.0,1.0,0,26.3,27.3,8.197864077669903,1021.0,1019.1
11.2,0.0,33.0,59.0,28.0,1.0,1.0,0,28.0,29.5,8.197864077669903,1022.5,1018.5
15.0,0.0,39.0,49.0,16.0,1.0,3.0,0,33.1,34.3,8.197864077669903,1016.5,1012.7
14.4,1.7099462365591402,41.0,61.0,19.0,1.0,1.0,0,33.7,34.0,8.197864077669903,1016.3,1014.4
15.4,1.7099462365591402,50.0,55.0,29.0,2.0,1.0,0,32.8,33.7,8.197864077669903,1018.0,1014.4
18.1,2.0,48.0,56.0,14.0,7.0,1.0,1,34.9,36.2,8.197864077669903,1016.1,1011.7
22.5,0.0,46.0,31.0,37.0,2.0,8.0,0,28.1,31.1,8.197864077669903,1013.1,1012.4
15.8,0.0,54.0,68.0,44.0,7.0,2.0,0,20.3,21.1,8.197864077669903,1011.8,1010.5
5.4,5.8,43.0,54.0,25.0,1.0,1.0,1,21.7,22.5,8.197864077669903,1016.4,1013.6
7.9,0.0,48.0,51.0,23.0,1.0,1.0,0,22.2,23.7,8.197864077669903,1015.9,1014.4
6.6,0.0,37.0,63.0,24.0,1.0,1.0,0,24.3,26.0,8.197864077669903,1017.9,1015.2
7.5,0.0,30.0,61.0,22.0,1.0,1.0,0,26.8,28.3,8.197864077669903,1017.0,1014.0
8.7,0.0,44.0,63.0,15.0,1.0,1.0,0,29.6,30.2,8.197864077669903,1014.5,1010.7
8.7,0.0,31.0,40.0,12.0,1.0,8.0,0,28.8,30.2,8.197864077669903,1011.4,1009.4
16.7,0.0,56.0,51.0,9.0,1.0,1.0,0,32.5,33.3,8.197864077669903,1008.7,1004.4
13.1,0.0,39.0,43.0,19.0,1.0,1.0,0,29.3,30.5,8.197864077669903,1008.0,1005.3
12.4,0.0,54.0,35.0,16.0,1.0,8.0,0,30.1,32.3,8.197864077669903,1009.3,1009.7
11.8,0.0,41.0,39.0,12.0,1.0,1.0,0,33.0,33.3,8.197864077669903,1013.4,1011.2
14.4,0.0,37.0,40.0,18.0,1.0,8.0,0,32.9,34.5,8.197864077669903,1012.8,1009.6
21.4,0.0,59.0,42.0,28.0,5.0,4.0,0,33.5,34.5,8.197864077669903,1008.3,1007.8
19.4,4.2,35.0,85.0,38.0,8.0,8.0,1,23.2,24.3,8.197864077669903,1012.4,1011.1
10.4,0.0,39.0,54.0,20.0,1.0,1.0,0,28.3,29.8,8.197864077669903,1014.7,1012.0
12.5,0.0,70.0,30.0,29.0,1.0,5.0,0,27.5,33.3,8.197864077669903,1004.8,999.1
9.8,0.0,52.0,46.0,23.0,1.0,1.0,0,20.6,22.1,8.197864077669903,1012.3,1013.9
6.7,0.0,30.0,49.0,13.0,1.0,1.0,0,25.2,27.2,8.197864077669903,1021.2,1018.7
10.2,0.0,28.0,53.0,19.0,1.0,1.0,0,28.7,30.5,8.197864077669903,1020.9,1017.9
15.5,0.0,35.0,53.0,17.0,1.0,1.0,0,32.0,34.0,8.197864077669903,1020.0,1015.9
14.6,0.0,76.0,34.0,11.0,1.0,1.0,0,36.3,37.4,8.197864077669903,1014.3,1009.4
23.0,0.0,54.0,51.0,28.0,6.0,6.0,0,29.4,30.2,8.197864077669903,1010.4,1009.4
17.2,0.0,46.0,58.0,48.0,8.0,8.0,0,24.0,25.5,8.197864077669903,1013.3,1012.5
14.4,27.8,44.0,94.0,73.0,8.0,8.0,1,21.6,23.2,8.197864077669903,1010.8,1007.5
15.0,1.7099462365591402,61.0,78.0,17.0,1.0,1.0,0,28.6,29.3,8.197864077669903,1007.8,1007.4
8.7,1.7099462365591402,35.0,43.0,18.0,1.0,1.0,0,24.1,26.5,8.197864077669903,1018.1,1015.8
13.5,10.2,39.0,53.0,27.0,1.0,1.0,1,28.1,29.8,8.197864077669903,1018.4,1012.1
13.5,0.0,57.0,51.0,30.0,6.0,8.0,0,28.8,30.4,8.197864077669903,1007.1,1006.5
10.4,0.0,43.0,37.0,21.0,1.0,1.0,0,26.8,28.3,8.197864077669903,1012.9,1012.5
12.1,0.0,37.0,55.0,27.0,1.0,1.0,0,30.6,32.0,8.197864077669903,1016.3,1012.7
18.3,0.0,35.0,51.0,26.0,1.0,4.0,0,31.7,34.2,8.197864077669903,1015.8,1010.9
20.6,0.0,63.0,53.0,25.0,4.0,1.0,0,32.8,34.6,8.197864077669903,1014.3,1010.7
16.5,0.0,41.0,49.0,21.0,1.0,1.0,0,32.9,33.9,8.197864077669903,1015.2,1011.9
22.6,0.0,41.0,47.0,27.0,1.0,2.0,0,33.5,34.8,8.197864077669903,1012.6,1009.0
24.6,0.0,44.0,36.0,20.0,6.0,1.0,0,35.8,37.0,8.197864077669903,1012.0,1008.5
23.8,0.0,52.0,45.0,20.0,1.0,3.0,0,35.3,36.8,8.197864077669903,1009.0,1005.5
24.2,1.7099462365591402,52.0,53.0,74.0,8.0,7.0,0,26.1,31.7,8.197864077669903,1007.9,1006.5
22.2,1.7099462365591402,52.0,84.0,47.0,7.0,1.0,0,33.2,35.1,8.197864077669903,1003.3,999.6
16.2,1.7099462365591402,41.0,59.0,26.0,1.0,1.0,0,31.8,33.4,8.197864077669903,1004.7,1003.6
15.9,1.7099462365591402,37.0,60.0,27.0,8.0,4.0,0,29.5,31.5,8.197864077669903,1005.3,1004.6
14.3,14.0,41.0,66.0,26.0,1.0,1.0,1,30.6,32.7,8.197864077669903,1010.6,1008.7
16.9,0.0,57.0,49.0,22.0,1.0,1.0,0,29.4,32.0,8.197864077669903,1017.5,1013.9
18.4,0.0,44.0,46.0,29.0,1.0,1.0,0,28.8,30.4,8.197864077669903,1018.6,1016.1
17.8,0.0,43.0,51.0,22.0,1.0,1.0,0,32.3,32.9,8.197864077669903,1017.4,1012.8
19.7,0.0,44.0,50.0,18.0,1.0,1.0,0,33.6,35.3,8.197864077669903,1015.7,1012.6
18.6,0.0,39.0,45.0,22.0,1.0,1.0,0,33.9,35.4,8.197864077669903,1015.7,1010.5
20.3,0.0,30.0,38.0,25.0,1.0,1.0,0,34.9,35.9,8.197864077669903,1010.7,1007.4
21.0,0.0,56.0,45.0,42.0,1.0,8.0,0,29.9,35.9,8.197864077669903,1009.7,1010.0
19.6,0.0,28.0,63.0,39.0,1.0,8.0,0,31.5,33.7,8.197864077669903,1011.5,1009.0
20.3,0.0,52.0,53.0,18.0,1.0,2.0,0,35.7,36.7,8.197864077669903,1007.9,1005.8
14.2,0.0,30.0,43.0,7.0,1.0,1.0,0,35.7,36.8,8.197864077669903,1010.3,1006.8
19.6,0.0,69.0,51.0,19.0,6.0,8.0,0,38.5,41.4,8.197864077669903,1003.8,997.2
16.3,1.7099462365591402,54.0,74.0,27.0,2.0,1.0,0,26.2,27.6,8.197864077669903,1008.2,1008.6
10.9,1.7099462365591402,31.0,60.0,13.0,1.0,1.0,0,31.0,33.3,8.197864077669903,1015.3,1012.5
13.0,5.8,33.0,58.0,15.0,1.0,1.0,1,34.1,36.1,8.197864077669903,1015.5,1011.4
15.3,0.0,54.0,35.0,16.0,1.0,1.0,0,39.9,41.5,8.197864077669903,1012.1,1006.4
16.5,0.0,63.0,31.0,18.0,1.0,1.0,0,35.1,38.2,8.197864077669903,1006.4,1007.8
16.6,1.7099462365591402,41.0,52.0,22.0,6.0,1.0,0,32.5,34.5,8.197864077669903,1010.6,1006.2
20.4,1.0,57.0,76.0,80.0,7.0,8.0,0,23.6,27.9,8.197864077669903,997.2,995.7
11.1,1.7099462365591402,33.0,63.0,17.0,1.0,1.0,0,29.8,31.8,8.197864077669903,1010.6,1009.4
17.4,1.7099462365591402,35.0,54.0,24.0,1.0,1.0,0,32.6,35.0,8.197864077669903,1014.7,1010.8
21.4,7.0,50.0,44.0,24.0,1.0,7.0,1,38.6,39.7,8.197864077669903,1009.6,1004.5
26.4,0.0,46.0,54.0,39.0,8.0,1.0,0,32.3,34.9,8.197864077669903,1008.8,1009.5
13.5,0.0,33.0,59.0,27.0,1.0,1.0,0,31.5,32.8,8.197864077669903,1016.5,1013.1
14.4,0.0,30.0,39.0,14.0,1.0,1.0,0,32.7,35.1,8.197864077669903,1014.6,1011.4
19.8,0.0,39.0,53.0,22.0,1.0,1.0,0,34.3,36.4,8.197864077669903,1014.8,1011.5
16.6,0.0,48.0,42.0,7.0,1.0,1.0,0,36.1,38.2,8.197864077669903,1013.6,1011.0
17.2,0.0,35.0,33.0,12.0,1.0,1.0,0,37.7,38.9,8.197864077669903,1015.0,1012.2
17.8,0.0,76.0,36.0,16.0,1.0,1.0,0,40.5,41.6,8.197864077669903,1010.2,1005.6
23.7,0.0,43.0,45.0,35.0,1.0,2.0,0,32.8,34.8,8.197864077669903,1009.4,1008.9
18.4,0.0,37.0,44.0,36.0,8.0,8.0,0,24.1,28.0,8.197864077669903,1012.7,1011.7
13.7,0.8,43.0,74.0,16.0,1.0,1.0,0,28.8,30.0,8.197864077669903,1014.7,1012.6
11.1,1.7099462365591402,33.0,40.0,16.0,1.0,1.0,0,30.4,32.7,8.197864077669903,1014.9,1011.9
12.9,1.7099462365591402,31.0,40.0,15.0,8.0,8.0,0,32.2,34.4,8.197864077669903,1013.3,1010.4
21.0,0.0,65.0,55.0,26.0,1.0,4.0,0,37.2,38.4,8.197864077669903,1009.6,1006.4
21.0,4.8,44.0,87.0,31.0,6.0,7.0,1,33.2,34.4,8.197864077669903,1011.2,1010.2
21.0,0.0,50.0,62.0,37.0,1.0,5.0,0,33.4,34.5,8.197864077669903,1016.2,1014.5
20.1,0.0,61.0,48.0,34.0,1.0,1.0,0,32.7,34.3,8.197864077669903,1019.3,1016.6
21.6,0.0,48.0,57.0,26.0,1.0,1.0,0,36.7,39.8,8.197864077669903,1016.0,1011.4
23.4,0.0,50.0,37.0,12.0,1.0,1.0,0,43.7,45.0,8.197864077669903,1010.9,1006.4
24.4,1.7099462365591402,98.0,35.0,19.0,8.0,5.0,0,40.9,43.0,8.197864077669903,1007.0,1004.0
